product_direction,product_category,product_brand,product_name,product_price,production_date,expire_date,period_of_duration,brand_availability,discount_percentage,price_after_discount,store_name,location_long,location_lat,product_group,sales_volume,date_of_manufacture,date_of_expiry,status
,,Coca-Cola,Coffee,12.39,,,,,,,FoodWorld,37.60030223,55.80108542,Beverages,81.0,10/09/2024,26/04/2025,no
,,Nescaf̩,Mineral Water,10.81,,,,,,,EcoGrocer,-95.37951917,29.71585146,Beverages,59.0,22/04/2024,24/02/2025,no
,,Milka,Halva,5.56,,,,,,,GoldenCart,-0.092878474,51.47257627,Sweets,78.0,24/04/2024,05/04/2025,no
,,Ferrero,Chocolate,3.21,,,,,,,NutriMart,-99.15940411,19.47822003,Sweets,92.0,25/04/2024,07/01/2025,yes
,,Danone,Cheese,8.86,,,,,,,FoodWorld,37.59412468,55.75546517,Dairy Products,93.0,01/05/2024,06/07/2024,yes
,,Makfa,Buns,6.88,,,,,,,GoldenCart,-0.087577393,51.47116661,Bakery Products,97.0,03/10/2024,06/11/2024,yes
,,Danone,Cottage Cheese,6.64,,,,,,,PrimePick,-112.0676447,33.46924346,Dairy Products,40.0,31/12/2024,16/02/2025,yes
,,Lipton,Tea,12.82,,,,,,,PrimePick,-112.092016,33.47243538,Beverages,10.0,18/07/2024,16/07/2026,yes
,,Campina,Cottage Cheese,4.77,,,,,,,GoldenCart,-0.104119904,51.45904558,Dairy Products,12.0,23/09/2024,22/12/2024,yes
,,Yashkino,Buns,6.3,,,,,,,FoodWorld,37.58146471,55.75735683,Bakery Products,84.0,21/09/2024,26/02/2025,yes
,,Tyson,Lamb,13.3,,,,,,,MegaMarket,-73.99808266,40.75516825,Meat Products,82.0,09/11/2024,17/11/2024,yes
,,Nestl̩,Halva,2.01,,,,,,,GoldenCart,-0.13682374,51.52453547,Sweets,6.0,29/10/2024,06/04/2025,yes
,,Roshen,Chocolate,9.58,,,,,,,EcoGrocer,-95.34860438,29.80304163,Sweets,9.0,07/06/2024,10/09/2024,yes
,,Pioner,Pasta,4.11,,,,,,,MarketMax,2.349873577,48.8462018,Bakery Products,3.0,29/06/2024,18/12/2024,yes
,,Nestl̩ Pure Life,Tea,9.97,,,,,,,PrimePick,-112.0253073,33.44872871,Beverages,62.0,19/03/2024,30/12/2025,yes
,,Perdue,Poultry,14.78,,,,,,,MegaMarket,-73.99006474,40.69755069,Meat Products,25.0,14/01/2025,16/02/2025,yes
,,Ferrero,Chocolate,7.9,,,,,,,PrimePick,-112.0789409,33.43750935,Sweets,51.0,25/07/2024,25/10/2024,no
,,Roshen,Ice Cream,9.55,,,,,,,GoldenCart,-0.135229292,51.4844546,Sweets,96.0,20/07/2024,12/11/2024,yes
,,Ozon,Pasta,6.61,,,,,,,TastyBite,139.6127512,35.6690755,Bakery Products,13.0,27/05/2024,31/10/2024,yes
,,Nescaf̩,Mineral Water,8.22,,,,,,,MarketMax,2.3294122,48.81937799,Beverages,88.0,04/04/2024,01/09/2025,yes
,,Cherkizovo,Sausage,5.51,,,,,,,FreshFoods,-118.2550895,34.08015805,Meat Products,99.0,25/03/2024,03/04/2024,no
,,Pepsi,Coffee,6.49,,,,,,,MegaMarket,-73.96347836,40.75941761,Beverages,65.0,29/08/2024,15/11/2025,no
,,Oscar Mayer,Sausage,21.41,,,,,,,EcoGrocer,-95.34695359,29.77348041,Meat Products,97.0,06/01/2025,27/01/2025,yes
,,Barilla,Noodles,3.65,,,,,,,MegaMarket,-74.02837056,40.71824722,Bakery Products,68.0,28/08/2024,29/01/2025,yes
,,Parmalat,Kefir,7.24,,,,,,,EcoGrocer,-95.39968722,29.72474516,Dairy Products,17.0,21/12/2024,05/02/2025,no
,,Mars,Candies,10.6,,,,,,,GoldenCart,-0.167443539,51.52042587,Sweets,97.0,15/09/2024,16/05/2025,yes
,,Danone,Kefir,2.29,,,,,,,PrimePick,-112.0662587,33.41500521,Dairy Products,73.0,03/11/2024,31/01/2025,yes
,,Lipton,Tea,14.91,,,,,,,SuperValue,-87.62557586,41.85279025,Beverages,50.0,25/10/2024,30/05/2025,yes
,,Tyson,Lamb,17.95,,,,,,,SuperValue,-87.62744118,41.91225434,Meat Products,100.0,24/08/2024,01/09/2024,yes
,,Hormel,Smoked Meat,5.43,,,,,,,FoodWorld,37.62067531,55.76081133,Meat Products,90.0,16/02/2025,07/03/2025,yes
,,Ferrero,Jam,3.8,,,,,,,EcoGrocer,-95.40369201,29.7511467,Sweets,80.0,03/11/2024,05/02/2025,no
,,Coca-Cola,Juices,8.71,,,,,,,EcoGrocer,-95.33205425,29.76137994,Beverages,40.0,30/12/2024,17/09/2025,yes
,,Nescaf̩,Tea,12.61,,,,,,,EcoGrocer,-95.40925605,29.79289032,Beverages,8.0,09/09/2024,30/05/2026,yes
,,Roshen,Halva,2.59,,,,,,,FoodWorld,37.62659157,55.7551293,Sweets,18.0,05/04/2024,28/10/2024,yes
,,Parmalat,Cottage Cheese,7.44,,,,,,,FoodWorld,37.61108534,55.73775898,Dairy Products,80.0,22/06/2024,05/08/2024,yes
,,Nestl̩,Chocolate,4.66,,,,,,,MarketMax,2.345990619,48.80789596,Sweets,77.0,11/02/2025,06/08/2025,yes
,,Coca-Cola,Carbonated Drinks,7.67,,,,,,,SuperValue,-87.64563963,41.86590051,Beverages,52.0,10/08/2024,06/04/2026,yes
,,Oscar Mayer,Sausage,13.87,,,,,,,GoldenCart,-0.103289937,51.46687447,Meat Products,46.0,17/06/2024,16/07/2024,yes
,,Roshen,Candies,8.55,,,,,,,PrimePick,-112.0290865,33.46619228,Sweets,42.0,29/05/2024,29/03/2025,no
,,Milka,Chocolate,5.15,,,,,,,NutriMart,-99.11248038,19.47931412,Sweets,98.0,10/05/2024,04/10/2024,yes
,,Tyson,Poultry,19.72,,,,,,,EcoGrocer,-95.36545539,29.78913465,Meat Products,59.0,24/10/2024,18/11/2024,yes
,,Nescaf̩,Mineral Water,8.06,,,,,,,MegaMarket,-74.04997154,40.72770094,Beverages,78.0,22/12/2024,13/01/2026,yes
,,Nestl̩ Pure Life,Mineral Water,8.13,,,,,,,FreshFoods,-118.2713661,34.0881481,Beverages,23.0,22/11/2024,13/04/2026,yes
,,Perdue,Lamb,20.55,,,,,,,EcoGrocer,-95.38988048,29.80257399,Meat Products,89.0,20/07/2024,09/08/2024,yes
,,Oscar Mayer,Poultry,6.07,,,,,,,EcoGrocer,-95.32264312,29.74046533,Meat Products,99.0,30/08/2024,04/10/2024,yes
,,Pioner,Pasta,6.77,,,,,,,GoldenCart,-0.092477007,51.52964674,Bakery Products,69.0,22/12/2024,30/12/2024,yes
,,Pioner,Wheat Flour,4.68,,,,,,,SuperValue,-87.58026298,41.92425143,Bakery Products,49.0,14/05/2024,07/11/2024,yes
,,Nescaf̩,Tea,6.85,,,,,,,SuperValue,-87.610998,41.89962565,Beverages,95.0,25/07/2024,28/05/2026,no
,,Milka,Jam,9.52,,,,,,,EcoGrocer,-95.41734145,29.77365953,Sweets,36.0,14/11/2024,27/09/2025,yes
,,Barilla,Noodles,7.66,,,,,,,MarketMax,2.359279761,48.85926094,Bakery Products,20.0,18/06/2024,18/11/2024,yes
,,Yashkino,Buns,3.44,,,,,,,SuperValue,-87.60963022,41.92141592,Bakery Products,1.0,05/10/2024,28/11/2024,yes
,,Milka,Cakes,2.64,,,,,,,PrimePick,-112.1145207,33.48515414,Sweets,44.0,23/09/2024,13/05/2025,yes
,,Barilla,Bread,7.23,,,,,,,SuperValue,-87.5900459,41.85992976,Bakery Products,99.0,20/03/2024,09/04/2024,yes
,,Yashkino,Pasta,3.28,,,,,,,EcoGrocer,-95.32934211,29.71319901,Bakery Products,56.0,17/11/2024,11/01/2025,yes
,,Roshen,Ice Cream,6.27,,,,,,,NutriMart,-99.08481461,19.38350716,Sweets,47.0,31/10/2024,21/03/2025,no
,,Danone,Yogurt,6.2,,,,,,,NutriMart,-99.11777555,19.4539792,Dairy Products,100.0,22/09/2024,13/10/2024,yes
,,Nestl̩ Pure Life,Carbonated Drinks,1.71,,,,,,,TastyBite,139.6539247,35.6669783,Beverages,39.0,29/10/2024,27/05/2026,yes
,,Ozon,Noodles,5.19,,,,,,,TastyBite,139.6023285,35.6436839,Bakery Products,57.0,17/06/2024,04/11/2024,yes
,,Pioner,Pasta,2.71,,,,,,,PrimePick,-112.0307091,33.43790603,Bakery Products,10.0,08/10/2024,05/12/2024,no
,,Pioner,Pasta,7.61,,,,,,,PrimePick,-112.1136872,33.43714449,Bakery Products,66.0,26/03/2024,01/06/2024,no
,,Perdue,Poultry,6.81,,,,,,,MarketMax,2.307110148,48.83775964,Meat Products,74.0,29/04/2024,15/06/2024,no
,,Barilla,Pasta,3.72,,,,,,,EcoGrocer,-95.35460021,29.73581271,Bakery Products,13.0,19/04/2024,21/05/2024,yes
,,Yashkino,Bread,1.51,,,,,,,MarketMax,2.400673257,48.84975328,Bakery Products,47.0,28/08/2024,21/11/2024,no
,,Pepsi,Carbonated Drinks,11.69,,,,,,,TastyBite,139.6456715,35.6897661,Beverages,74.0,15/09/2024,30/05/2025,yes
,,Nestl̩,Cheese,7.92,,,,,,,MegaMarket,-74.00329513,40.71394501,Dairy Products,94.0,17/10/2024,05/11/2024,no
,,Perdue,Hot Dogs,13.84,,,,,,,SuperValue,-87.59069898,41.91473051,Meat Products,3.0,08/02/2025,21/02/2025,yes
,,Mars,Jam,4.77,,,,,,,GoldenCart,-0.09486887,51.47732516,Sweets,49.0,26/05/2024,30/01/2025,no
,,Milka,Cakes,11.09,,,,,,,MarketMax,2.351360648,48.84548615,Sweets,61.0,10/07/2024,22/12/2024,yes
,,Oscar Mayer,Lamb,8.9,,,,,,,MegaMarket,-73.96488248,40.75028518,Meat Products,100.0,12/12/2024,24/01/2025,yes
,,Nestl̩,Cream,6.93,,,,,,,PrimePick,-112.1226014,33.48311377,Dairy Products,2.0,11/11/2024,16/12/2024,yes
,,Tyson,Sausage,10.05,,,,,,,SuperValue,-87.61392203,41.85248829,Meat Products,56.0,01/11/2024,14/11/2024,yes
,,Coca-Cola,Juices,6.0,,,,,,,EcoGrocer,-95.34217968,29.77610582,Beverages,59.0,07/01/2025,26/05/2026,no
,,Ferrero,Cakes,3.57,,,,,,,FreshFoods,-118.201789,34.01927046,Sweets,97.0,09/01/2025,09/07/2025,no
,,Mars,Cakes,7.09,,,,,,,SuperValue,-87.61265264,41.87886453,Sweets,84.0,19/06/2024,11/10/2024,no
,,Nescaf̩,Mineral Water,9.5,,,,,,,GoldenCart,-0.093325695,51.47126917,Beverages,16.0,07/06/2024,04/02/2026,yes
,,Pepsi,Carbonated Drinks,4.24,,,,,,,MegaMarket,-73.98007565,40.74790375,Beverages,36.0,20/01/2025,21/09/2025,yes
,,Ozon,Wheat Flour,2.75,,,,,,,EcoGrocer,-95.33796643,29.7158177,Bakery Products,95.0,13/06/2024,22/10/2024,yes
,,Yashkino,Bread,6.88,,,,,,,SuperValue,-87.65582914,41.90693272,Bakery Products,38.0,12/04/2024,09/10/2024,yes
,,Roshen,Cakes,9.37,,,,,,,MarketMax,2.323248671,48.84207801,Sweets,20.0,31/12/2024,29/09/2025,yes
,,Tyson,Poultry,9.92,,,,,,,EcoGrocer,-95.36752631,29.80893398,Meat Products,72.0,15/10/2024,02/12/2024,yes
,,Tyson,Poultry,18.22,,,,,,,MegaMarket,-73.97478617,40.71433423,Meat Products,86.0,05/12/2024,12/01/2025,yes
,,Makfa,Biscuits,1.42,,,,,,,MegaMarket,-74.04420816,40.74642677,Bakery Products,63.0,14/06/2024,17/07/2024,yes
,,Yashkino,Wheat Flour,1.87,,,,,,,PrimePick,-112.076948,33.42729403,Bakery Products,89.0,24/04/2024,29/08/2024,no
,,Perdue,Hot Dogs,10.54,,,,,,,MegaMarket,-73.98499748,40.66575627,Meat Products,87.0,02/12/2024,22/01/2025,no
,,Pioner,Bread,3.65,,,,,,,MarketMax,2.395543141,48.83955539,Bakery Products,100.0,08/08/2024,15/01/2025,yes
,,Coca-Cola,Juices,3.07,,,,,,,MegaMarket,-74.03408781,40.70704833,Beverages,61.0,31/07/2024,13/05/2025,yes
,,Ferrero,Halva,10.4,,,,,,,TastyBite,139.6439356,35.62635721,Sweets,82.0,05/06/2024,04/03/2025,yes
,,Tyson,Poultry,20.47,,,,,,,TastyBite,139.658863,35.69403807,Meat Products,28.0,10/01/2025,01/02/2025,yes
,,Perdue,Sausage,23.36,,,,,,,MegaMarket,-73.99522996,40.67647324,Meat Products,48.0,25/05/2024,15/07/2024,yes
,,Barilla,Biscuits,4.66,,,,,,,PrimePick,-112.0304679,33.49311483,Bakery Products,26.0,09/10/2024,13/02/2025,yes
,,Danone,Kefir,9.09,,,,,,,SuperValue,-87.61504746,41.85426248,Dairy Products,32.0,23/11/2024,25/01/2025,yes
,,Danone,Cottage Cheese,6.8,,,,,,,TastyBite,139.6616276,35.64920375,Dairy Products,98.0,18/09/2024,01/11/2024,yes
,,Oscar Mayer,Lamb,14.36,,,,,,,MarketMax,2.36754634,48.81077667,Meat Products,77.0,30/12/2024,28/02/2025,yes
,,Nestl̩,Jam,4.72,,,,,,,MegaMarket,-74.03060411,40.67209921,Sweets,39.0,07/11/2024,23/07/2025,yes
,,Roshen,Chocolate,7.34,,,,,,,FoodWorld,37.57099409,55.79142138,Sweets,74.0,18/10/2024,07/09/2025,yes
,,Cherkizovo,Sausage,12.7,,,,,,,GoldenCart,-0.138864081,51.53968806,Meat Products,58.0,16/07/2024,31/08/2024,no
,,Tyson,Poultry,15.83,,,,,,,MegaMarket,-73.9786685,40.72913236,Meat Products,61.0,02/07/2024,03/08/2024,no
,,Parmalat,Butter,5.43,,,,,,,NutriMart,-99.17808215,19.3922571,Dairy Products,15.0,28/11/2024,21/01/2025,yes
,,Barilla,Buns,5.63,,,,,,,EcoGrocer,-95.33425129,29.7135697,Bakery Products,65.0,03/12/2024,05/04/2025,no
,,President,Kefir,3.85,,,,,,,MarketMax,2.359817342,48.90188876,Dairy Products,65.0,10/11/2024,17/12/2024,yes
,,Perdue,Hot Dogs,23.66,,,,,,,FreshFoods,-118.267331,34.01407147,Meat Products,92.0,19/10/2024,23/11/2024,yes
,,Yashkino,Wheat Flour,6.88,,,,,,,SuperValue,-87.59887831,41.86660351,Bakery Products,71.0,31/05/2024,04/11/2024,yes
,,Roshen,Cakes,7.77,,,,,,,FoodWorld,37.62967927,55.78161399,Sweets,84.0,11/06/2024,19/01/2025,yes
,,Milka,Chocolate,10.76,,,,,,,FreshFoods,-118.2532665,34.06465206,Sweets,93.0,13/09/2024,01/06/2025,yes
,,Pioner,Biscuits,3.25,,,,,,,EcoGrocer,-95.34031991,29.71657117,Bakery Products,27.0,21/05/2024,10/10/2024,yes
,,Nescaf̩,Juices,4.79,,,,,,,FoodWorld,37.64945804,55.70797986,Beverages,33.0,24/12/2024,27/09/2025,yes
,,President,Kefir,3.91,,,,,,,MegaMarket,-73.98257651,40.66871098,Dairy Products,53.0,11/04/2024,14/05/2024,no
,,President,Butter,6.67,,,,,,,FreshFoods,-118.2514191,34.00729161,Dairy Products,78.0,22/11/2024,26/12/2024,yes
,,Hormel,Lamb,10.35,,,,,,,SuperValue,-87.62361839,41.8457465,Meat Products,59.0,02/07/2024,25/08/2024,no
,,Ozon,Wheat Flour,5.83,,,,,,,FoodWorld,37.64138515,55.76337232,Bakery Products,83.0,18/01/2025,27/05/2025,no
,,Perdue,Smoked Meat,14.23,,,,,,,MarketMax,2.389904066,48.86970697,Meat Products,47.0,04/12/2024,02/02/2025,yes
,,Nestl̩,Butter,9.79,,,,,,,EcoGrocer,-95.3713685,29.80587496,Dairy Products,90.0,31/08/2024,08/10/2024,no
,,President,Cream,6.47,,,,,,,SuperValue,-87.6084053,41.86356062,Dairy Products,64.0,09/11/2024,08/12/2024,yes
,,Nestl̩ Pure Life,Carbonated Drinks,1.86,,,,,,,MarketMax,2.365717898,48.80680225,Beverages,90.0,29/03/2024,15/06/2025,no
,,Parmalat,Milk,7.46,,,,,,,GoldenCart,-0.098473217,51.49510206,Dairy Products,26.0,08/05/2024,13/07/2024,no
,,President,Milk,9.94,,,,,,,FoodWorld,37.61532968,55.74101226,Dairy Products,20.0,03/11/2024,29/01/2025,no
,,Tyson,Sausage,24.99,,,,,,,FoodWorld,37.61029745,55.71605859,Meat Products,98.0,17/08/2024,04/09/2024,yes
,,Oscar Mayer,Hot Dogs,14.74,,,,,,,NutriMart,-99.09152259,19.45467001,Meat Products,71.0,04/02/2025,17/02/2025,no
,,Pioner,Wheat Flour,2.73,,,,,,,FoodWorld,37.66059226,55.74556393,Bakery Products,19.0,13/09/2024,08/12/2024,yes
,,Perdue,Poultry,13.37,,,,,,,EcoGrocer,-95.38794327,29.76785538,Meat Products,62.0,22/05/2024,19/06/2024,no
,,Ferrero,Jam,8.2,,,,,,,MarketMax,2.401082936,48.88728989,Sweets,6.0,01/07/2024,10/05/2025,yes
,,Tyson,Smoked Meat,9.75,,,,,,,FreshFoods,-118.2141461,34.03422725,Meat Products,24.0,06/10/2024,17/10/2024,yes
,,Danone,Yogurt,5.07,,,,,,,NutriMart,-99.13607354,19.46968477,Dairy Products,99.0,16/04/2024,24/06/2024,yes
,,Makfa,Bread,1.8,,,,,,,GoldenCart,-0.177374539,51.4860487,Bakery Products,21.0,03/02/2025,26/07/2025,no
,,Yashkino,Buns,4.85,,,,,,,NutriMart,-99.149706,19.4103541,Bakery Products,56.0,25/04/2024,29/08/2024,yes
,,Mars,Cakes,3.16,,,,,,,TastyBite,139.624276,35.71514672,Sweets,58.0,11/07/2024,12/01/2025,yes
,,Nestl̩,Cakes,3.33,,,,,,,FoodWorld,37.6430208,55.79152577,Sweets,46.0,05/09/2024,12/06/2025,yes
,,Hormel,Sausage,17.46,,,,,,,FreshFoods,-118.2925866,34.00521724,Meat Products,2.0,21/09/2024,08/10/2024,yes
,,Hormel,Beef,23.57,,,,,,,TastyBite,139.6495712,35.66604777,Meat Products,17.0,24/06/2024,22/07/2024,yes
,,Cherkizovo,Sausage,9.93,,,,,,,TastyBite,139.66588,35.68513266,Meat Products,77.0,04/06/2024,06/07/2024,yes
,,Tyson,Poultry,20.23,,,,,,,MegaMarket,-74.03729137,40.70108757,Meat Products,12.0,21/11/2024,18/01/2025,yes
,,Ferrero,Ice Cream,4.18,,,,,,,FoodWorld,37.60362316,55.77527872,Sweets,67.0,25/07/2024,12/04/2025,no
,,Hormel,Hot Dogs,6.32,,,,,,,SuperValue,-87.66001145,41.87353424,Meat Products,83.0,29/03/2024,17/05/2024,no
,,Perdue,Beef,12.53,,,,,,,MarketMax,2.31339985,48.87537178,Meat Products,51.0,07/08/2024,26/09/2024,yes
,,Makfa,Buns,6.19,,,,,,,MarketMax,2.327026109,48.88360213,Bakery Products,34.0,04/11/2024,21/11/2024,yes
,,Danone,Cottage Cheese,6.92,,,,,,,MegaMarket,-74.00319745,40.67352111,Dairy Products,93.0,31/10/2024,23/11/2024,yes
,,Oscar Mayer,Sausage,18.32,,,,,,,MegaMarket,-74.00044435,40.74023939,Meat Products,99.0,20/08/2024,01/10/2024,no
,,Mars,Ice Cream,2.08,,,,,,,FreshFoods,-118.2042758,34.08314973,Sweets,97.0,20/01/2025,25/08/2025,yes
,,Roshen,Chocolate,7.47,,,,,,,MegaMarket,-74.00181602,40.69516305,Sweets,43.0,04/12/2024,25/03/2025,yes
,,Parmalat,Milk,4.71,,,,,,,EcoGrocer,-95.34856016,29.73206304,Dairy Products,71.0,15/05/2024,04/06/2024,no
,,Nescaf̩,Coffee,14.46,,,,,,,EcoGrocer,-95.35564273,29.74452743,Beverages,5.0,06/02/2025,09/02/2026,no
,,Milka,Ice Cream,3.61,,,,,,,FreshFoods,-118.2235345,34.01192133,Sweets,3.0,28/05/2024,03/10/2024,no
,,Nestl̩ Pure Life,Carbonated Drinks,10.88,,,,,,,PrimePick,-112.0277208,33.48897176,Beverages,65.0,16/05/2024,13/04/2025,no
,,Pepsi,Mineral Water,12.53,,,,,,,GoldenCart,-0.091404996,51.5139982,Beverages,59.0,02/08/2024,04/07/2026,no
,,Cherkizovo,Beef,22.24,,,,,,,PrimePick,-112.0549758,33.45687879,Meat Products,23.0,04/10/2024,11/10/2024,yes
,,Perdue,Poultry,19.31,,,,,,,EcoGrocer,-95.34740063,29.73280919,Meat Products,54.0,16/09/2024,24/10/2024,no
,,Mars,Candies,10.49,,,,,,,MarketMax,2.351296865,48.84567431,Sweets,3.0,12/08/2024,05/05/2025,yes
,,Tyson,Sausage,15.57,,,,,,,TastyBite,139.6756802,35.68318096,Meat Products,35.0,15/09/2024,24/09/2024,yes
,,Makfa,Pasta,7.95,,,,,,,NutriMart,-99.16419697,19.47035078,Bakery Products,3.0,15/11/2024,29/12/2024,no
,,Danone,Cheese,4.91,,,,,,,TastyBite,139.6388548,35.71794592,Dairy Products,13.0,08/07/2024,02/10/2024,no
,,Coca-Cola,Coffee,12.97,,,,,,,GoldenCart,-0.145740511,51.50640074,Beverages,96.0,25/03/2024,17/08/2025,yes
,,Ferrero,Cakes,10.4,,,,,,,EcoGrocer,-95.32336364,29.74162921,Sweets,35.0,06/02/2025,26/09/2025,yes
,,Roshen,Chocolate,6.33,,,,,,,FoodWorld,37.60258703,55.75729582,Sweets,76.0,15/06/2024,20/09/2024,yes
,,Nestl̩,Candies,3.39,,,,,,,MarketMax,2.319977992,48.86792247,Sweets,59.0,28/10/2024,19/04/2025,yes
,,Oscar Mayer,Poultry,17.26,,,,,,,EcoGrocer,-95.40239828,29.71869077,Meat Products,16.0,16/12/2024,05/01/2025,yes
,,Nescaf̩,Mineral Water,1.25,,,,,,,GoldenCart,-0.114321927,51.55392519,Beverages,21.0,26/05/2024,02/05/2026,no
,,Pepsi,Coffee,2.87,,,,,,,FoodWorld,37.66461598,55.71386657,Beverages,38.0,20/09/2024,06/04/2025,yes
,,Oscar Mayer,Poultry,18.93,,,,,,,NutriMart,-99.13771687,19.41122635,Meat Products,13.0,10/02/2025,07/03/2025,yes
,,Barilla,Noodles,7.0,,,,,,,MegaMarket,-74.03737207,40.73709842,Bakery Products,56.0,23/10/2024,26/02/2025,yes
,,Perdue,Sausage,20.02,,,,,,,MarketMax,2.350835238,48.84880288,Meat Products,83.0,06/02/2025,21/02/2025,no
,,Tyson,Hot Dogs,9.94,,,,,,,FreshFoods,-118.2064517,34.01014731,Meat Products,30.0,04/12/2024,27/12/2024,yes
,,Campina,Cottage Cheese,8.29,,,,,,,TastyBite,139.6020844,35.6435417,Dairy Products,58.0,14/11/2024,27/01/2025,no
,,Oscar Mayer,Lamb,9.52,,,,,,,EcoGrocer,-95.32648051,29.72923893,Meat Products,42.0,05/07/2024,18/08/2024,yes
,,Lipton,Tea,7.39,,,,,,,SuperValue,-87.64379166,41.85446777,Beverages,99.0,19/06/2024,27/03/2026,yes
,,Roshen,Cakes,11.36,,,,,,,GoldenCart,-0.078287637,51.46219015,Sweets,24.0,05/05/2024,23/09/2024,yes
,,Pepsi,Coffee,10.96,,,,,,,PrimePick,-112.1205155,33.4415976,Beverages,30.0,11/01/2025,19/08/2026,yes
,,Barilla,Buns,3.32,,,,,,,TastyBite,139.6876181,35.70941851,Bakery Products,86.0,12/08/2024,15/12/2024,yes
,,Roshen,Cakes,10.8,,,,,,,NutriMart,-99.15854159,19.45978582,Sweets,58.0,17/11/2024,15/03/2025,yes
,,Oscar Mayer,Lamb,8.0,,,,,,,EcoGrocer,-95.40203418,29.77864695,Meat Products,83.0,09/02/2025,19/02/2025,no
,,Lipton,Coffee,10.03,,,,,,,GoldenCart,-0.169678619,51.48844866,Beverages,38.0,15/10/2024,12/07/2026,yes
,,Nestl̩,Candies,10.73,,,,,,,FreshFoods,-118.2175286,34.05418175,Sweets,92.0,17/10/2024,24/02/2025,no
,,Cherkizovo,Lamb,19.25,,,,,,,GoldenCart,-0.148742366,51.51924002,Meat Products,91.0,21/04/2024,05/05/2024,yes
,,Tyson,Beef,9.28,,,,,,,FoodWorld,37.66258542,55.72309165,Meat Products,80.0,09/08/2024,14/09/2024,yes
,,Roshen,Ice Cream,8.79,,,,,,,MarketMax,2.369668373,48.82036394,Sweets,46.0,15/08/2024,23/07/2025,yes
,,Barilla,Wheat Flour,1.16,,,,,,,FoodWorld,37.63046628,55.76119553,Bakery Products,71.0,12/02/2025,22/03/2025,yes
,,Nescaf̩,Mineral Water,2.2,,,,,,,PrimePick,-112.0423003,33.41619058,Beverages,51.0,20/06/2024,09/11/2025,yes
,,Mars,Halva,2.98,,,,,,,NutriMart,-99.15786419,19.41661948,Sweets,90.0,08/10/2024,21/08/2025,yes
,,Hormel,Hot Dogs,10.46,,,,,,,MegaMarket,-74.05520774,40.72918001,Meat Products,89.0,21/11/2024,09/12/2024,yes
,,Cherkizovo,Sausage,18.18,,,,,,,FoodWorld,37.65728073,55.79158081,Meat Products,55.0,13/09/2024,04/11/2024,yes
,,Tyson,Sausage,8.11,,,,,,,TastyBite,139.6047874,35.64603749,Meat Products,16.0,13/01/2025,18/02/2025,yes
,,Oscar Mayer,Lamb,14.27,,,,,,,SuperValue,-87.59333549,41.89335349,Meat Products,42.0,15/07/2024,18/08/2024,yes
,,Pioner,Bread,1.34,,,,,,,FoodWorld,37.58856759,55.75557063,Bakery Products,69.0,20/11/2024,17/02/2025,yes
,,Nescaf̩,Mineral Water,13.77,,,,,,,MegaMarket,-73.99129442,40.69275565,Beverages,33.0,19/03/2024,09/01/2026,yes
,,Coca-Cola,Coffee,12.79,,,,,,,SuperValue,-87.67681539,41.91484514,Beverages,77.0,06/04/2024,07/02/2026,no
,,Nestl̩,Jam,9.94,,,,,,,MarketMax,2.400134732,48.89533896,Sweets,35.0,16/11/2024,02/05/2025,no
,,Ozon,Pasta,4.5,,,,,,,FreshFoods,-118.2186301,34.04814635,Bakery Products,48.0,04/10/2024,27/01/2025,no
,,Pioner,Noodles,3.28,,,,,,,MegaMarket,-74.02117352,40.68460238,Bakery Products,48.0,31/05/2024,07/09/2024,yes
,,President,Cottage Cheese,7.29,,,,,,,MarketMax,2.334217593,48.85556202,Dairy Products,98.0,05/05/2024,26/05/2024,yes
,,Lipton,Juices,3.57,,,,,,,EcoGrocer,-95.39004651,29.77564586,Beverages,93.0,17/10/2024,27/06/2025,yes
,,Ferrero,Jam,9.71,,,,,,,PrimePick,-112.0600989,33.45933932,Sweets,52.0,18/07/2024,09/12/2024,yes
,,Oscar Mayer,Hot Dogs,11.37,,,,,,,FoodWorld,37.63710357,55.73917458,Meat Products,98.0,07/04/2024,21/05/2024,yes
,,Barilla,Wheat Flour,3.73,,,,,,,GoldenCart,-0.078587369,51.49672487,Bakery Products,84.0,06/10/2024,03/12/2024,no
,,President,Kefir,5.7,,,,,,,FreshFoods,-118.2883183,34.08145422,Dairy Products,8.0,02/11/2024,20/01/2025,no
,,Mars,Chocolate,9.65,,,,,,,MegaMarket,-73.97207242,40.7499095,Sweets,27.0,16/02/2025,19/11/2025,no
,,Pepsi,Coffee,7.76,,,,,,,EcoGrocer,-95.35101735,29.7977645,Beverages,54.0,21/09/2024,30/08/2025,yes
,,Roshen,Ice Cream,8.97,,,,,,,SuperValue,-87.6202303,41.90464217,Sweets,57.0,09/11/2024,05/10/2025,yes
,,President,Milk,6.87,,,,,,,PrimePick,-112.065523,33.4500829,Dairy Products,24.0,13/01/2025,17/03/2025,yes
,,Pioner,Wheat Flour,2.73,,,,,,,FreshFoods,-118.2233197,34.0347658,Bakery Products,7.0,23/05/2024,23/10/2024,no
,,Roshen,Candies,2.2,,,,,,,FreshFoods,-118.2808309,34.02341448,Sweets,61.0,31/07/2024,01/06/2025,yes
,,Tyson,Poultry,18.86,,,,,,,MarketMax,2.386630639,48.88238446,Meat Products,64.0,20/11/2024,02/12/2024,no
